true_ratio,threshold,seed,ok,error,error_class,fitted_ratio,fitted_minor_direction,excluded_minor,pos_estimate,pos_pvalue,neg_estimate,neg_pvalue,contrast_estimate,true_contrast
0.1,0.1,1500,TRUE,NA,NA,7.440283204247926e-4,negative,TRUE,0.2614567982018307,2.486578523076796e-5,NA,NA,0.10979819568667272,0.44999999999999996
0.1,0.1,1618,TRUE,NA,NA,6.099189573910725e-5,negative,TRUE,0.4158041154038972,2.4897568279556646e-11,NA,NA,0.12589743575412454,0.44999999999999996
0.1,0.1,1729,TRUE,NA,NA,0.1272266850346871,negative,FALSE,0.3479358958351802,1.4979136942639723e-5,0.0653436601171969,0.2538937410122445,0.16689929564079786,0.44999999999999996
0.1,0.1,1847,TRUE,NA,NA,1.3038737450706765e-4,negative,TRUE,0.4181397442526524,7.64968938454056e-11,NA,NA,0.1915090571405958,0.44999999999999996
0.1,0.1,1963,TRUE,NA,NA,0,negative,TRUE,0.292098223694102,2.4310395952289965e-6,NA,NA,0.12719274781746134,0.44999999999999996
0.1,0.1,2048,TRUE,NA,NA,6.584364617120717e-5,negative,TRUE,0.4227946728825722,2.592413857060889e-11,NA,NA,0.18202746162854877,0.44999999999999996
0.1,0.1,2222,TRUE,NA,NA,0.07683651625473455,negative,TRUE,0.4687431841146668,1.268606664675244e-13,NA,NA,0.2315319055928171,0.44999999999999996
0.1,0.1,2345,TRUE,NA,NA,0,negative,TRUE,0.35335765973150657,2.872855022389176e-7,NA,NA,0.11642446255759539,0.44999999999999996
0.1,0.1,2500,TRUE,NA,NA,0,negative,TRUE,0.4382192610579893,6.59588106906786e-11,NA,NA,0.13903239979305268,0.44999999999999996
0.1,0.1,2718,TRUE,NA,NA,3.522903921427933e-4,negative,TRUE,0.3690122155043067,1.1503153755591238e-9,NA,NA,0.13938462188682926,0.44999999999999996
0.1,0.1,2801,TRUE,NA,NA,4.112465617397652e-5,negative,TRUE,0.3840983138693473,2.45973477838758e-9,NA,NA,0.16127730079271668,0.44999999999999996
0.1,0.1,3001,TRUE,NA,NA,3.695008852637714e-4,negative,TRUE,0.40309818674657955,6.2567896775127385e-10,NA,NA,0.19493623674483157,0.44999999999999996
0.1,0.1,3141,TRUE,NA,NA,1.5536992292268687e-5,negative,TRUE,0.5373853060301705,1.602844842280799e-14,NA,NA,0.2152855413353742,0.44999999999999996
0.1,0.1,3333,TRUE,NA,NA,2.8891473653770163e-4,negative,TRUE,0.32753405516157463,4.6767228195101055e-7,NA,NA,0.13353715032130814,0.44999999999999996
0.1,0.1,3500,TRUE,NA,NA,2.1676673748883453e-5,negative,TRUE,0.426413429040761,1.638838438101849e-8,NA,NA,0.16662139176787355,0.44999999999999996
0.1,0.1,3777,TRUE,NA,NA,1.9500627562066535e-5,negative,TRUE,0.360996473364781,5.9532703751119915e-8,NA,NA,0.11963783349432955,0.44999999999999996
0.1,0.25,71,TRUE,NA,NA,1.7337306329145278e-4,negative,TRUE,0.4261882082009988,1.4208802233074455e-10,NA,NA,0.13373619346939516,0.44999999999999996
0.1,0.25,42,TRUE,NA,NA,3.624333837021148e-6,negative,TRUE,0.3516618248311943,1.1718885038636671e-7,NA,NA,0.13970027497596202,0.44999999999999996
0.1,0.25,123,TRUE,NA,NA,5.920480684883076e-5,negative,TRUE,0.378462972437963,9.50632567374311e-8,NA,NA,0.14302041558482534,0.44999999999999996
0.1,0.25,256,TRUE,NA,NA,0.10938029884619685,negative,TRUE,0.39058544882176527,1.4255217481733641e-9,NA,NA,0.18671483843794354,0.44999999999999996
0.1,0.25,314,TRUE,NA,NA,0,negative,TRUE,0.3790926254070162,3.074027233716217e-8,NA,NA,0.12557072200296265,0.44999999999999996
0.1,0.25,500,TRUE,NA,NA,0,negative,TRUE,0.4778341489195276,6.857535377105115e-12,NA,NA,0.18706936748790942,0.44999999999999996
0.1,0.25,617,TRUE,NA,NA,0,negative,TRUE,0.41524096814003747,1.8871773376098096e-10,NA,NA,0.1689435934145865,0.44999999999999996
0.1,0.25,789,TRUE,NA,NA,0,negative,TRUE,0.5055380154620918,7.640231430284404e-15,NA,NA,0.22215265978309873,0.44999999999999996
0.1,0.25,888,TRUE,NA,NA,0,negative,TRUE,0.4138145611033306,4.922655181034695e-11,NA,NA,0.185366678134322,0.44999999999999996
0.1,0.25,999,TRUE,NA,NA,5.66929618182719e-4,negative,TRUE,0.38433099221863376,7.675987958395987e-10,NA,NA,0.13568246360723654,0.44999999999999996
0.1,0.25,1001,TRUE,NA,NA,1.7722186999774742e-5,negative,TRUE,0.3903187743580966,4.834852196231431e-10,NA,NA,0.1171357887714343,0.44999999999999996
0.1,0.25,1123,TRUE,NA,NA,0,negative,TRUE,0.4141941671183455,8.629534424589803e-12,NA,NA,0.16577676212016737,0.44999999999999996
0.1,0.25,1234,TRUE,NA,NA,0,negative,TRUE,0.3485816941045378,2.951447425393274e-7,NA,NA,0.10967640779326776,0.44999999999999996
0.1,0.25,1357,TRUE,NA,NA,3.007560371007034e-5,negative,TRUE,0.4120891464490939,1.398100164364395e-10,NA,NA,0.15037806719631946,0.44999999999999996
0.1,0.25,1500,TRUE,NA,NA,9.566338659681933e-5,negative,TRUE,0.37171937709068226,4.2202096805148426e-8,NA,NA,0.136507916709678,0.44999999999999996
0.1,0.25,1618,TRUE,NA,NA,9.53621493062334e-5,negative,TRUE,0.36643043096757416,8.661312635481809e-10,NA,NA,0.1109565648968459,0.44999999999999996
0.1,0.25,1729,TRUE,NA,NA,0.0014459060331323576,negative,TRUE,0.4285000085833267,1.4950920374977832e-10,NA,NA,0.15406275105647074,0.44999999999999996
0.1,0.25,1847,TRUE,NA,NA,4.893241624668141e-4,negative,TRUE,0.43575376725517384,2.0411669866610194e-11,NA,NA,0.19511664250075642,0.44999999999999996
0.1,0.25,1963,TRUE,NA,NA,1.3377992927505528e-4,negative,TRUE,0.44115091806402396,1.1781463726526952e-10,NA,NA,0.16138375768708016,0.44999999999999996
0.1,0.25,2048,TRUE,NA,NA,5.141435936831996e-4,negative,TRUE,0.4341119671798038,4.622774499397061e-12,NA,NA,0.20270587458895722,0.44999999999999996
0.1,0.25,2222,TRUE,NA,NA,0.06451768739367816,negative,TRUE,0.4789242652571633,9.626679181073211e-15,NA,NA,0.2336198579099945,0.44999999999999996
0.1,0.25,2345,TRUE,NA,NA,2.0866973005743663e-4,negative,TRUE,0.42569730455706783,1.8885513859981328e-10,NA,NA,0.12689747034558746,0.44999999999999996
0.1,0.25,2500,TRUE,NA,NA,0,negative,TRUE,0.34260975399972254,3.880245153199781e-8,NA,NA,0.1314421614039821,0.44999999999999996
0.1,0.25,2718,TRUE,NA,NA,2.3721833696477716e-4,negative,TRUE,0.35705095062125125,4.525864750246311e-9,NA,NA,0.13997721648936592,0.44999999999999996
0.1,0.25,2801,TRUE,NA,NA,0,negative,TRUE,0.436650357312944,1.474397916915894e-10,NA,NA,0.15897261765635629,0.44999999999999996
0.1,0.25,3001,TRUE,NA,NA,0.11946130795519698,negative,TRUE,0.506535905572881,6.227664222824155e-13,NA,NA,0.26461863798603547,0.44999999999999996
0.1,0.25,3141,TRUE,NA,NA,2.099866048011794e-4,negative,TRUE,0.5707013525783009,4.407785755446914e-18,NA,NA,0.2099568938137381,0.44999999999999996
0.1,0.25,3333,TRUE,NA,NA,2.626280982134895e-4,negative,TRUE,0.3896452052102098,1.9471035513135057e-9,NA,NA,0.14291118329815958,0.44999999999999996
0.1,0.25,3500,TRUE,NA,NA,0,negative,TRUE,0.37339990541204543,2.325469489408899e-8,NA,NA,0.14766761104802634,0.44999999999999996
0.1,0.25,3777,TRUE,NA,NA,1.2083126966368768e-4,negative,TRUE,0.29528039217465696,1.0699160122667753e-5,NA,NA,0.10843627776302883,0.44999999999999996
0.1,0.4,71,TRUE,NA,NA,7.23229546931198e-4,negative,TRUE,0.43536856064286095,3.3715556660128947e-10,NA,NA,0.12935334680176303,0.44999999999999996
0.1,0.4,42,TRUE,NA,NA,0,negative,TRUE,0.3852034324175058,3.3136332895151765e-9,NA,NA,0.14139388852092305,0.44999999999999996
0.1,0.4,123,TRUE,NA,NA,0,negative,TRUE,0.3536849479780612,5.909874605815288e-8,NA,NA,0.15164878199529477,0.44999999999999996
0.1,0.4,256,TRUE,NA,NA,1.7720377137923313e-4,negative,TRUE,0.362990567452843,2.2412753335011822e-7,NA,NA,0.17238067848910751,0.44999999999999996
0.1,0.4,314,TRUE,NA,NA,4.313179103426759e-4,negative,TRUE,0.4179015921266211,1.1725049979364275e-10,NA,NA,0.13332122332391327,0.44999999999999996
0.1,0.4,500,TRUE,NA,NA,0,negative,TRUE,0.49528703220610465,1.2105031233943884e-13,NA,NA,0.19727051167488238,0.44999999999999996
0.1,0.4,617,TRUE,NA,NA,0,negative,TRUE,0.4908230417907342,6.593395844503315e-13,NA,NA,0.18181665576897163,0.44999999999999996
0.1,0.4,789,TRUE,NA,NA,0,negative,TRUE,0.501824999041178,3.666882274511362e-12,NA,NA,0.22408566620721942,0.44999999999999996
0.1,0.4,888,TRUE,NA,NA,0,negative,TRUE,0.5203694077728614,7.839989902266678e-15,NA,NA,0.21818364307167262,0.44999999999999996
0.1,0.4,999,TRUE,NA,NA,0,negative,TRUE,0.35374618514510364,1.0886500014651036e-7,NA,NA,0.13107925065647413,0.44999999999999996
0.1,0.4,1001,TRUE,NA,NA,0,negative,TRUE,0.3047225757841949,1.7044395088008924e-5,NA,NA,0.10728217123739829,0.44999999999999996
0.1,0.4,1123,TRUE,NA,NA,0.005719680618915224,negative,TRUE,0.45454938792764915,1.4147468891499975e-13,NA,NA,0.16290574512976044,0.44999999999999996
0.1,0.4,1234,TRUE,NA,NA,5.894937336650326e-4,negative,TRUE,0.3635697071535665,1.208882372684995e-8,NA,NA,0.12047843176144184,0.44999999999999996
0.1,0.4,1357,TRUE,NA,NA,0,negative,TRUE,0.35049789706735923,1.8292507808281695e-8,NA,NA,0.13409975007191627,0.44999999999999996
0.1,0.4,1500,TRUE,NA,NA,5.300308666338349e-4,negative,TRUE,0.39084174818580086,1.276129732146164e-9,NA,NA,0.12408340631747289,0.44999999999999996
0.1,0.4,1618,TRUE,NA,NA,1.6621117760968022e-6,negative,TRUE,0.41183078925101496,3.110749683399879e-10,NA,NA,0.1407930782350614,0.44999999999999996
0.1,0.4,1729,TRUE,NA,NA,1.0853218348942833e-4,negative,TRUE,0.4734894194218222,5.383238695627412e-14,NA,NA,0.13612190129957166,0.44999999999999996
0.1,0.4,1847,TRUE,NA,NA,6.145947997078065e-5,negative,TRUE,0.48367504790259763,9.238026425991441e-12,NA,NA,0.19055370436588231,0.44999999999999996
0.1,0.4,1963,TRUE,NA,NA,3.232412894847549e-5,negative,TRUE,0.4418957333478422,3.658974019916065e-12,NA,NA,0.1569477053108336,0.44999999999999996
0.1,0.4,2048,TRUE,NA,NA,1.2598428480839572e-5,negative,TRUE,0.4773813752921024,4.3628423876326356e-14,NA,NA,0.18953175565725527,0.44999999999999996
0.1,0.4,2222,TRUE,NA,NA,0.028579401628881826,negative,TRUE,0.4720135523855935,4.4675577845208205e-14,NA,NA,0.22299969145996978,0.44999999999999996
0.1,0.4,2345,TRUE,NA,NA,5.988463975578237e-7,negative,TRUE,0.3784246682095692,9.608707597532358e-9,NA,NA,0.11760665369552009,0.44999999999999996
0.1,0.4,2500,TRUE,NA,NA,0.0449483259418435,negative,TRUE,0.4046989336547064,2.224834366068683e-9,NA,NA,0.1604336107841344,0.44999999999999996
0.1,0.4,2718,TRUE,NA,NA,0,negative,TRUE,0.3365717980734647,1.9126089507969537e-8,NA,NA,0.13650241168228539,0.44999999999999996
0.1,0.4,2801,TRUE,NA,NA,0,negative,TRUE,0.3993229460476403,6.01635340557644e-9,NA,NA,0.13602428876504882,0.44999999999999996
0.1,0.4,3001,TRUE,NA,NA,0.0339439151845186,negative,TRUE,0.41951699791049474,7.812758368045484e-11,NA,NA,0.21923532394113687,0.44999999999999996
0.1,0.4,3141,TRUE,NA,NA,0.003188779680717601,negative,TRUE,0.4819123883050388,3.385953282291394e-12,NA,NA,0.21076804916963873,0.44999999999999996
0.1,0.4,3333,TRUE,NA,NA,0,negative,TRUE,0.48888139273821346,1.6070160584680305e-13,NA,NA,0.13672831229281598,0.44999999999999996
0.1,0.4,3500,TRUE,NA,NA,1.5444921325094942e-4,negative,TRUE,0.44754577903184173,3.335188594116508e-12,NA,NA,0.1653962005284503,0.44999999999999996
0.1,0.4,3777,TRUE,NA,NA,0.0014647056527382198,negative,TRUE,0.38658143611902057,8.989858551075851e-9,NA,NA,0.12735641012899376,0.44999999999999996
0.15,0,71,TRUE,NA,NA,0.0018843806470700939,negative,FALSE,0.29820873205010345,1.2937170214538839e-4,0.023826411863379783,0.7168528928068167,0.10444574759118917,0.42499999999999993
0.15,0,42,TRUE,NA,NA,0.11794602191580363,negative,FALSE,0.2658269075865466,0.0018571200146043838,0.11019814057221024,0.10855234460183197,0.12383789239507022,0.42499999999999993
0.15,0,123,TRUE,NA,NA,6.405733809465831e-5,negative,FALSE,0.4213543323600649,1.241252836490363e-8,-0.04989524465382323,0.4177648747209346,0.13670707087129222,0.42499999999999993
0.15,0,256,TRUE,NA,NA,7.743115381277831e-5,negative,FALSE,0.31631796927739997,2.9051563905714408e-5,0.0693120978693361,0.2543770607602176,0.1279805833712342,0.42499999999999993
0.15,0,314,TRUE,NA,NA,6.911282280073769e-4,negative,FALSE,0.49368323690143256,6.444341497448999e-10,-0.11607464323422223,0.04667507277767195,0.15200886423997334,0.42499999999999993
0.15,0,500,TRUE,NA,NA,0,negative,FALSE,0.374200142942481,7.643389885227426e-8,NA,NA,0.1608270108851937,0.42499999999999993
0.15,0,617,TRUE,NA,NA,0,negative,FALSE,0.37605985781165246,1.3110402571005173e-8,NA,NA,0.1584977581610769,0.42499999999999993
0.15,0,789,TRUE,NA,NA,6.191631463508054e-5,negative,FALSE,0.42489197600720935,2.5059838951665655e-7,0.054574651883049045,0.38253113757150814,0.18474391845585458,0.42499999999999993
0.15,0,888,TRUE,NA,NA,0,negative,FALSE,0.408583001916743,1.7510414937193861e-10,NA,NA,0.16527940884253428,0.42499999999999993
0.15,0,999,TRUE,NA,NA,3.4658451122586816e-5,negative,FALSE,0.3616140505112886,6.957101441130808e-7,-0.006019637489875352,0.9146239115005069,0.1278584933299947,0.42499999999999993
0.15,0,1001,TRUE,NA,NA,1.3691733225440557e-4,negative,FALSE,0.26959480204288677,8.112254724212551e-4,0.039839695101075115,0.5046761449778647,0.08525998446086658,0.42499999999999993
0.15,0,1123,TRUE,NA,NA,9.206945687758436e-5,negative,FALSE,0.4046680193086233,9.346108479984194e-8,0.05182066175250216,0.34635770573581826,0.1349219936960895,0.42499999999999993
0.15,0,1234,TRUE,NA,NA,0,negative,FALSE,0.24988983779060955,3.881634776312356e-5,NA,NA,0.09077328328366226,0.42499999999999993
0.15,0,1357,TRUE,NA,NA,0,negative,FALSE,0.36517972143420396,4.007535290153399e-8,NA,NA,0.1277435019241996,0.42499999999999993
0.15,0,1500,TRUE,NA,NA,0,negative,FALSE,0.3579474484636111,3.2898648390717555e-7,NA,NA,0.09233564192193111,0.42499999999999993
0.15,0,1618,TRUE,NA,NA,2.9900200780818816e-4,negative,FALSE,0.3674233898451213,1.4573122659009635e-7,-0.010427723131830956,0.8507378530695794,0.11052789788443074,0.42499999999999993
0.15,0,1729,TRUE,NA,NA,3.6185336781823044e-4,negative,FALSE,0.4744954038633433,3.641706540434556e-8,-0.00676793354336527,0.9080828531742899,0.14280653760481157,0.42499999999999993
0.15,0,1847,TRUE,NA,NA,8.304461273760677e-4,negative,FALSE,0.5502321572251417,2.413740074492179e-10,-0.08757001662707398,0.13944216250171476,0.23220708792757938,0.42499999999999993
0.15,0,1963,TRUE,NA,NA,8.861514077259667e-5,negative,FALSE,0.3882661021374217,3.138452050954369e-6,0.018501117413448214,0.7619910240638444,0.13272284763515685,0.42499999999999993
0.15,0,2048,TRUE,NA,NA,1.7164642619558928e-4,negative,FALSE,0.4479050401793072,1.396522614988467e-7,-0.04658167453883325,0.5042985579781358,0.20444373514551864,0.42499999999999993
0.15,0,2222,TRUE,NA,NA,5.448433541068251e-5,negative,FALSE,0.35705225287135456,4.6660876235153024e-6,-0.05940103545765338,0.39365801484638363,0.17885787932670785,0.42499999999999993
0.15,0,2345,TRUE,NA,NA,2.91656896105123e-4,negative,FALSE,0.37276000447147234,5.0704471876870756e-5,0.08924394602495239,0.28170677854483844,0.09682387365527166,0.42499999999999993
0.15,0,2500,TRUE,NA,NA,0,negative,FALSE,0.4207939455396248,1.7951703069532885e-10,NA,NA,0.12652391788067857,0.42499999999999993
0.15,0,2718,TRUE,NA,NA,0.17283027016968064,negative,FALSE,0.3120948594547441,3.7992450515701735e-5,0.10517329418129603,0.11216161123454368,0.1280314240248788,0.42499999999999993
0.15,0,2801,TRUE,NA,NA,2.7411817854136936e-4,negative,FALSE,0.4242945610224346,5.35909810303621e-7,-0.0017656262735792365,0.9774411861977973,0.16441054422807053,0.42499999999999993
0.15,0,3001,TRUE,NA,NA,8.084022524758961e-5,negative,FALSE,0.5223647552127175,2.0012464185487903e-10,-0.07412828168393486,0.207791802716323,0.2255541479855507,0.42499999999999993
0.15,0,3141,TRUE,NA,NA,0.0020222958039593348,negative,FALSE,0.3263292922921425,5.300743601801962e-5,0.11673118991281835,0.11712804262510623,0.1372205067856908,0.42499999999999993
0.15,0,3333,TRUE,NA,NA,1.8010239621762264e-4,negative,FALSE,0.40453309298263057,6.86010585230759e-7,0.01862555111938474,0.7763135894115966,0.13069594067184684,0.42499999999999993
0.15,0,3500,TRUE,NA,NA,1.2098402795183867e-4,negative,FALSE,0.33798706696236275,1.1092445708564348e-5,0.018444252765122224,0.739442708824978,0.14106683807070408,0.42499999999999993
0.15,0,3777,TRUE,NA,NA,5.196889185365353e-4,negative,FALSE,0.26072380319458643,0.0036162067631790064,-0.02987993262693113,0.6565135995373997,0.09983070768790595,0.42499999999999993
0.15,0.1,71,TRUE,NA,NA,8.274752422915568e-4,negative,TRUE,0.4206943324079228,1.356499224570668e-10,NA,NA,0.12223075695023111,0.42499999999999993
0.15,0.1,42,TRUE,NA,NA,9.356050801247655e-5,negative,TRUE,0.39693113004087105,1.3191829728212378e-8,NA,NA,0.13807818188295284,0.42499999999999993
0.15,0.1,123,TRUE,NA,NA,8.062744764354226e-5,negative,TRUE,0.36507471603973785,9.5157355912067e-9,NA,NA,0.12692410680086183,0.42499999999999993
0.15,0.1,256,TRUE,NA,NA,4.89239223700785e-4,negative,TRUE,0.3771739728594817,1.8734805744741453e-8,NA,NA,0.14792754944119094,0.42499999999999993
0.15,0.1,314,TRUE,NA,NA,1.7108106320231356e-5,negative,TRUE,0.36338963078346337,5.869469509307695e-7,NA,NA,0.11688201155734973,0.42499999999999993
0.15,0.1,500,TRUE,NA,NA,0,negative,TRUE,0.4670618597995568,4.127361846504561e-12,NA,NA,0.15613151809358986,0.42499999999999993
0.15,0.1,617,TRUE,NA,NA,3.1522515743130565e-4,negative,TRUE,0.3264845193629173,1.1584753411520289e-6,NA,NA,0.14973329346883485,0.42499999999999993
0.15,0.1,789,TRUE,NA,NA,0,negative,TRUE,0.4359980256972211,3.825213327281685e-10,NA,NA,0.2003985804151549,0.42499999999999993
0.15,0.1,888,TRUE,NA,NA,4.284553597384522e-5,negative,TRUE,0.4687519839347479,6.328021415555432e-14,NA,NA,0.19448622745524524,0.42499999999999993
0.15,0.1,999,TRUE,NA,NA,0,negative,TRUE,0.35123881464118367,7.2787931452480745e-9,NA,NA,0.12510918305771548,0.42499999999999993
0.15,0.1,1001,TRUE,NA,NA,2.532207237502841e-5,negative,TRUE,0.3561623959545952,2.0098804759253187e-6,NA,NA,0.10472356698565223,0.42499999999999993
0.15,0.1,1123,TRUE,NA,NA,0.00114786076410317,negative,TRUE,0.4476949717414899,9.979280026429417e-14,NA,NA,0.14608490761252368,0.42499999999999993
0.15,0.1,1234,TRUE,NA,NA,0.002140386355630821,negative,TRUE,0.3834041268538276,3.1518411888061702e-9,NA,NA,0.10955859582652172,0.42499999999999993
0.15,0.1,1357,TRUE,NA,NA,0,negative,TRUE,0.32572731860815096,1.1512239222091462e-6,NA,NA,0.12877707797796678,0.42499999999999993
0.15,0.1,1500,TRUE,NA,NA,2.4231076765424933e-4,negative,TRUE,0.24407575581012006,7.804424010295274e-5,NA,NA,0.0951520493833082,0.42499999999999993
0.15,0.1,1618,TRUE,NA,NA,2.203005018437201e-4,negative,TRUE,0.3939275019457585,2.1986610523013096e-10,NA,NA,0.1121225296778516,0.42499999999999993
0.15,0.1,1729,TRUE,NA,NA,0.14441837569448707,negative,FALSE,0.33227791493817016,3.151502370557768e-5,0.06006193671682513,0.2930247594133885,0.15368061090563,0.42499999999999993
0.15,0.1,1847,TRUE,NA,NA,4.464680642308256e-4,negative,TRUE,0.3982476574213814,4.937658681311803e-10,NA,NA,0.17522325011586345,0.42499999999999993
0.15,0.1,1963,TRUE,NA,NA,0,negative,TRUE,0.2688187189502942,1.1141985584899228e-5,NA,NA,0.11157652625086263,0.42499999999999993
0.15,0.1,2048,TRUE,NA,NA,1.1403165124052516e-4,negative,TRUE,0.4009941854160743,1.5642780933965232e-10,NA,NA,0.16486180210993961,0.42499999999999993
0.15,0.1,2222,TRUE,NA,NA,0.09537363101424823,negative,TRUE,0.45053549180548513,7.757417836622732e-13,NA,NA,0.21592235252046357,0.42499999999999993
0.15,0.1,2345,TRUE,NA,NA,0,negative,TRUE,0.33104972938781224,9.97354383440654e-7,NA,NA,0.10947533400742533,0.42499999999999993
0.15,0.1,2500,TRUE,NA,NA,0,negative,TRUE,0.4155812633611939,4.376615639760168e-10,NA,NA,0.12299617970741791,0.42499999999999993
0.15,0.1,2718,TRUE,NA,NA,0.0010438475319379463,negative,TRUE,0.34995437500726906,5.85803907925145e-9,NA,NA,0.12549919293737924,0.42499999999999993
0.15,0.1,2801,TRUE,NA,NA,1.0886661179869898e-4,negative,TRUE,0.36465816243232746,1.3273918706973474e-8,NA,NA,0.14541502425355216,0.42499999999999993
0.15,0.1,3001,TRUE,NA,NA,7.31280802238141e-4,negative,TRUE,0.38322978382953143,3.194006059360794e-9,NA,NA,0.1779842716454349,0.42499999999999993
0.15,0.1,3141,TRUE,NA,NA,5.856393821970826e-5,negative,TRUE,0.5191505792704142,8.369507278013559e-14,NA,NA,0.19680776139727574,0.42499999999999993
0.15,0.1,3333,TRUE,NA,NA,6.036437489917217e-4,negative,TRUE,0.3075743849570607,1.9753727775473595e-6,NA,NA,0.11891087175085657,0.42499999999999993
0.15,0.1,3500,TRUE,NA,NA,4.0153787166525396e-5,negative,TRUE,0.4076264871753377,6.18990221285812e-8,NA,NA,0.15007314549616108,0.42499999999999993
0.15,0.1,3777,TRUE,NA,NA,6.517770005364773e-5,negative,TRUE,0.3416119157262059,2.547696211554043e-7,NA,NA,0.10610859494556063,0.42499999999999993
0.15,0.25,71,TRUE,NA,NA,3.922862742469626e-4,negative,TRUE,0.40513654531965554,7.616595278182859e-10,NA,NA,0.11908724418877385,0.42499999999999993
0.15,0.25,42,TRUE,NA,NA,1.2050000812000388e-5,negative,TRUE,0.3308877975213789,5.131012828809774e-7,NA,NA,0.12457272490844883,0.42499999999999993
0.15,0.25,123,TRUE,NA,NA,0.0928036530831074,negative,TRUE,0.3607714788392315,1.8898850473312494e-7,NA,NA,0.15684683442663977,0.42499999999999993
0.15,0.25,256,TRUE,NA,NA,0.12675413147944994,negative,TRUE,0.37194096426912154,6.055250321309668e-9,NA,NA,0.171914970287866,0.42499999999999993
0.15,0.25,314,TRUE,NA,NA,0,negative,TRUE,0.35841364513266877,1.499744096849898e-7,NA,NA,0.11249682795413002,0.42499999999999993
0.15,0.25,500,TRUE,NA,NA,0,negative,TRUE,0.4553388270250709,5.544941911955474e-11,NA,NA,0.16795402356941483,0.42499999999999993
0.15,0.25,617,TRUE,NA,NA,0,negative,TRUE,0.3943408816463658,1.186719897392204e-9,NA,NA,0.15195980549152652,0.42499999999999993
0.15,0.25,789,TRUE,NA,NA,0,negative,TRUE,0.4812383442693972,8.350167366576605e-14,NA,NA,0.20202271816840509,0.42499999999999993
0.15,0.25,888,TRUE,NA,NA,0,negative,TRUE,0.3914881905577271,3.8526084594515276e-10,NA,NA,0.16681590527047255,0.42499999999999993
0.15,0.25,999,TRUE,NA,NA,8.958091669696917e-4,negative,TRUE,0.3627625729184162,5.261754378611549e-9,NA,NA,0.12096821846749545,0.42499999999999993
0.15,0.25,1001,TRUE,NA,NA,5.51990727840257e-5,negative,TRUE,0.36891985380198594,2.757876597645035e-9,NA,NA,0.10278928925909231,0.42499999999999993
0.15,0.25,1123,TRUE,NA,NA,0,negative,TRUE,0.40031702955362247,4.6912579797887645e-11,NA,NA,0.14634471372305738,0.42499999999999993
0.15,0.25,1234,TRUE,NA,NA,0,negative,TRUE,0.3266926557918773,1.3721107141234966e-6,NA,NA,0.0955658578645544,0.42499999999999993
0.15,0.25,1357,TRUE,NA,NA,8.471753742546497e-5,negative,TRUE,0.3923074564811276,7.965948930839383e-10,NA,NA,0.13504568392967653,0.42499999999999993
0.15,0.25,1500,TRUE,NA,NA,3.0280088944230217e-5,negative,TRUE,0.35149399921760655,2.2128864657043966e-7,NA,NA,0.11741731752425995,0.42499999999999993
0.15,0.25,1618,TRUE,NA,NA,1.993983626687971e-4,negative,TRUE,0.3441578416625147,6.3153274714392e-9,NA,NA,0.09758952600847884,0.42499999999999993
0.15,0.25,1729,TRUE,NA,NA,2.229703366833706e-4,negative,TRUE,0.4103848482546009,7.890140341269906e-10,NA,NA,0.1304083001201105,0.42499999999999993
0.15,0.25,1847,TRUE,NA,NA,1.0217577059022782e-4,negative,TRUE,0.4176367569939839,1.4554121118078945e-10,NA,NA,0.16867023025828118,0.42499999999999993
0.15,0.25,1963,TRUE,NA,NA,2.6274962240376595e-4,negative,TRUE,0.42217251248073945,5.530786476926033e-10,NA,NA,0.1451890474574489,0.42499999999999993
0.15,0.25,2048,TRUE,NA,NA,0.001161176209768158,negative,TRUE,0.41234580822920636,3.616761939751405e-11,NA,NA,0.18472266914001861,0.42499999999999993
0.15,0.25,2222,TRUE,NA,NA,0.09956654190273832,negative,TRUE,0.45908304534058325,7.733527150647628e-14,NA,NA,0.22122802585827245,0.42499999999999993
0.15,0.25,2345,TRUE,NA,NA,7.605704021991249e-4,negative,TRUE,0.40714749322696075,9.482265722491378e-10,NA,NA,0.11397922844585591,0.42499999999999993
0.15,0.25,2500,TRUE,NA,NA,4.603217466256587e-6,negative,TRUE,0.324661771030237,1.651555164846846e-7,NA,NA,0.11875313565478364,0.42499999999999993
0.15,0.25,2718,TRUE,NA,NA,4.971293873582475e-4,negative,TRUE,0.33667946792961023,2.5231546316207962e-8,NA,NA,0.1253865372268964,0.42499999999999993
0.15,0.25,2801,TRUE,NA,NA,0,negative,TRUE,0.4143993893030325,8.869607593389037e-10,NA,NA,0.1416692319926154,0.42499999999999993
0.15,0.25,3001,TRUE,NA,NA,0.1504340108225399,negative,TRUE,0.4880833112424654,3.1157926108876508e-12,NA,NA,0.2510377696378532,0.42499999999999993
0.15,0.25,3141,TRUE,NA,NA,5.52753490455897e-4,negative,TRUE,0.551455720653399,3.6107724679504907e-17,NA,NA,0.1925002748664473,0.42499999999999993
0.15,0.25,3333,TRUE,NA,NA,6.919332292941664e-4,negative,TRUE,0.3696305017055246,1.0265678637455447e-8,NA,NA,0.12801131933428322,0.42499999999999993
0.15,0.25,3500,TRUE,NA,NA,0,negative,TRUE,0.35374119735055287,9.924091715641338e-8,NA,NA,0.13268085579462896,0.42499999999999993
